pf,N,m,T,sigma,cut,enskog_F-CS,enskog_F-kolafa,enskog_F-thol,enskog_F-mecke,enskog_F-gottschalk,enskog_F-hess,enskog_RDF_LJ
1.416e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,4.511e-01,5.241e-01,5.662e-01,5.674e-01,5.478e-01,5.420e-01,5.747e-01
1.416e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,4.616e-01,5.350e-01,5.798e-01,5.809e-01,5.614e-01,5.533e-01,5.868e-01
1.416e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,4.719e-01,5.456e-01,5.931e-01,5.941e-01,5.748e-01,5.644e-01,5.986e-01
1.416e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,4.820e-01,5.560e-01,6.061e-01,6.071e-01,5.881e-01,5.753e-01,6.102e-01
1.416e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.921e-01,5.662e-01,6.189e-01,6.199e-01,6.011e-01,5.861e-01,6.215e-01
1.416e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,5.020e-01,5.762e-01,6.316e-01,6.325e-01,6.140e-01,5.967e-01,6.327e-01
1.416e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,5.118e-01,5.860e-01,6.440e-01,6.450e-01,6.267e-01,6.071e-01,6.437e-01
1.416e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,5.215e-01,5.956e-01,6.563e-01,6.572e-01,6.393e-01,6.175e-01,6.544e-01
1.416e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,5.311e-01,6.050e-01,6.684e-01,6.693e-01,6.517e-01,6.276e-01,6.650e-01
1.416e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,5.407e-01,6.143e-01,6.804e-01,6.812e-01,6.640e-01,6.377e-01,6.754e-01
1.416e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,5.501e-01,6.235e-01,6.922e-01,6.930e-01,6.762e-01,6.476e-01,6.856e-01
1.416e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,5.594e-01,6.325e-01,7.039e-01,7.047e-01,6.882e-01,6.574e-01,6.957e-01
1.416e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,5.687e-01,6.414e-01,7.154e-01,7.162e-01,7.001e-01,6.670e-01,7.056e-01
1.416e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,5.778e-01,6.501e-01,7.268e-01,7.276e-01,7.119e-01,6.766e-01,7.154e-01
1.416e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,5.869e-01,6.588e-01,7.381e-01,7.389e-01,7.236e-01,6.861e-01,7.250e-01
1.416e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.960e-01,6.673e-01,7.493e-01,7.500e-01,7.352e-01,6.954e-01,7.345e-01
1.679e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,3.500e-01,4.339e-01,4.352e-01,4.332e-01,4.336e-01,4.908e-01,4.649e-01
1.679e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,3.640e-01,4.492e-01,4.508e-01,4.515e-01,4.490e-01,5.035e-01,4.828e-01
1.679e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,3.775e-01,4.645e-01,4.687e-01,4.695e-01,4.644e-01,5.166e-01,5.002e-01
1.679e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,3.907e-01,4.796e-01,4.863e-01,4.871e-01,4.798e-01,5.299e-01,5.170e-01
1.679e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,4.036e-01,4.944e-01,5.034e-01,5.043e-01,4.952e-01,5.432e-01,5.333e-01
1.679e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,4.162e-01,5.089e-01,5.200e-01,5.209e-01,5.104e-01,5.565e-01,5.492e-01
1.679e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,4.285e-01,5.231e-01,5.362e-01,5.372e-01,5.255e-01,5.697e-01,5.647e-01
1.679e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,4.405e-01,5.368e-01,5.520e-01,5.530e-01,5.404e-01,5.827e-01,5.798e-01
1.679e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,4.524e-01,5.503e-01,5.675e-01,5.684e-01,5.551e-01,5.956e-01,5.945e-01
1.679e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,4.640e-01,5.634e-01,5.826e-01,5.834e-01,5.696e-01,6.083e-01,6.089e-01
1.679e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,4.754e-01,5.762e-01,5.973e-01,5.982e-01,5.839e-01,6.209e-01,6.231e-01
1.679e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,4.866e-01,5.888e-01,6.118e-01,6.126e-01,5.981e-01,6.332e-01,6.369e-01
1.679e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,4.977e-01,6.010e-01,6.260e-01,6.268e-01,6.120e-01,6.454e-01,6.504e-01
1.679e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,5.086e-01,6.130e-01,6.399e-01,6.407e-01,6.258e-01,6.574e-01,6.637e-01
1.679e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,5.193e-01,6.248e-01,6.536e-01,6.543e-01,6.394e-01,6.692e-01,6.768e-01
1.679e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,5.299e-01,6.364e-01,6.670e-01,6.678e-01,6.528e-01,6.809e-01,6.896e-01
1.679e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,5.404e-01,6.477e-01,6.803e-01,6.810e-01,6.661e-01,6.924e-01,7.022e-01
1.679e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,5.507e-01,6.589e-01,6.933e-01,6.940e-01,6.792e-01,7.038e-01,7.145e-01
1.679e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,5.610e-01,6.698e-01,7.062e-01,7.069e-01,6.922e-01,7.149e-01,7.266e-01
1.679e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,5.711e-01,6.806e-01,7.189e-01,7.196e-01,7.050e-01,7.260e-01,7.386e-01
1.679e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,5.810e-01,6.912e-01,7.315e-01,7.321e-01,7.177e-01,7.369e-01,7.503e-01
1.679e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,5.909e-01,7.016e-01,7.438e-01,7.445e-01,7.302e-01,7.476e-01,7.618e-01
1.679e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,6.007e-01,7.119e-01,7.561e-01,7.567e-01,7.426e-01,7.583e-01,7.732e-01
1.679e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,6.104e-01,7.220e-01,7.682e-01,7.688e-01,7.549e-01,7.688e-01,7.844e-01
1.679e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,6.200e-01,7.320e-01,7.801e-01,7.808e-01,7.671e-01,7.791e-01,7.954e-01
1.679e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,6.295e-01,7.419e-01,7.920e-01,7.926e-01,7.792e-01,7.894e-01,8.063e-01
1.679e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,6.389e-01,7.516e-01,8.037e-01,8.043e-01,7.911e-01,7.995e-01,8.171e-01
1.679e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,6.482e-01,7.612e-01,8.153e-01,8.159e-01,8.030e-01,8.096e-01,8.277e-01
1.942e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,4.003e-01,5.139e-01,5.049e-01,5.016e-01,5.165e-01,6.213e-01,5.337e-01
1.942e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,4.152e-01,5.296e-01,5.195e-01,5.193e-01,5.314e-01,6.341e-01,5.537e-01
1.942e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,4.297e-01,5.458e-01,5.372e-01,5.372e-01,5.464e-01,6.476e-01,5.731e-01
1.942e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,4.438e-01,5.620e-01,5.548e-01,5.549e-01,5.614e-01,6.615e-01,5.918e-01
1.942e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,4.575e-01,5.781e-01,5.722e-01,5.723e-01,5.765e-01,6.756e-01,6.100e-01
1.942e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,4.709e-01,5.940e-01,5.892e-01,5.894e-01,5.916e-01,6.897e-01,6.277e-01
1.942e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,4.840e-01,6.096e-01,6.058e-01,6.060e-01,6.065e-01,7.039e-01,6.449e-01
1.942e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,4.968e-01,6.250e-01,6.221e-01,6.224e-01,6.214e-01,7.180e-01,6.616e-01
1.942e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,5.093e-01,6.400e-01,6.381e-01,6.384e-01,6.361e-01,7.319e-01,6.780e-01
1.942e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,5.216e-01,6.548e-01,6.538e-01,6.540e-01,6.507e-01,7.458e-01,6.940e-01
1.942e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,5.336e-01,6.693e-01,6.691e-01,6.694e-01,6.652e-01,7.594e-01,7.097e-01
1.942e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,5.455e-01,6.835e-01,6.842e-01,6.844e-01,6.795e-01,7.729e-01,7.250e-01
1.942e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,5.571e-01,6.974e-01,6.990e-01,6.992e-01,6.936e-01,7.863e-01,7.400e-01
1.942e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,5.686e-01,7.111e-01,7.135e-01,7.138e-01,7.076e-01,7.994e-01,7.548e-01
1.942e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,5.799e-01,7.246e-01,7.278e-01,7.281e-01,7.214e-01,8.124e-01,7.692e-01
1.942e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,5.910e-01,7.378e-01,7.419e-01,7.422e-01,7.351e-01,8.252e-01,7.834e-01
1.942e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,6.020e-01,7.508e-01,7.558e-01,7.560e-01,7.486e-01,8.378e-01,7.974e-01
1.942e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,6.128e-01,7.636e-01,7.695e-01,7.697e-01,7.620e-01,8.503e-01,8.111e-01
1.942e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,6.235e-01,7.762e-01,7.829e-01,7.832e-01,7.752e-01,8.626e-01,8.246e-01
1.942e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,6.340e-01,7.886e-01,7.962e-01,7.964e-01,7.883e-01,8.747e-01,8.379e-01
1.942e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,6.445e-01,8.008e-01,8.094e-01,8.096e-01,8.013e-01,8.867e-01,8.510e-01
1.942e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,6.548e-01,8.128e-01,8.223e-01,8.225e-01,8.141e-01,8.985e-01,8.638e-01
1.942e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,6.650e-01,8.246e-01,8.351e-01,8.353e-01,8.268e-01,9.102e-01,8.765e-01
1.942e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,6.751e-01,8.363e-01,8.478e-01,8.480e-01,8.394e-01,9.217e-01,8.890e-01
1.942e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,6.851e-01,8.479e-01,8.603e-01,8.605e-01,8.519e-01,9.331e-01,9.014e-01
1.942e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,6.950e-01,8.592e-01,8.727e-01,8.729e-01,8.643e-01,9.444e-01,9.135e-01
1.942e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,7.048e-01,8.705e-01,8.849e-01,8.851e-01,8.765e-01,9.556e-01,9.256e-01
1.942e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,7.145e-01,8.816e-01,8.971e-01,8.972e-01,8.887e-01,9.666e-01,9.374e-01
2.205e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,4.642e-01,6.065e-01,5.815e-01,5.811e-01,6.196e-01,7.918e-01,6.151e-01
2.205e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,4.804e-01,6.236e-01,5.988e-01,5.987e-01,6.347e-01,8.051e-01,6.376e-01
2.205e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,4.960e-01,6.415e-01,6.171e-01,6.170e-01,6.495e-01,8.195e-01,6.592e-01
2.205e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,5.112e-01,6.597e-01,6.355e-01,6.353e-01,6.643e-01,8.345e-01,6.801e-01
2.205e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,5.259e-01,6.780e-01,6.536e-01,6.535e-01,6.791e-01,8.499e-01,7.005e-01
2.205e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,5.402e-01,6.961e-01,6.715e-01,6.714e-01,6.940e-01,8.655e-01,7.202e-01
2.205e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,5.541e-01,7.141e-01,6.891e-01,6.890e-01,7.089e-01,8.811e-01,7.394e-01
2.205e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,5.678e-01,7.318e-01,7.064e-01,7.063e-01,7.238e-01,8.967e-01,7.581e-01
2.205e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,5.811e-01,7.493e-01,7.233e-01,7.232e-01,7.385e-01,9.123e-01,7.763e-01
2.205e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,5.942e-01,7.665e-01,7.399e-01,7.398e-01,7.532e-01,9.277e-01,7.941e-01
2.205e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,6.070e-01,7.833e-01,7.562e-01,7.561e-01,7.678e-01,9.429e-01,8.115e-01
2.205e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,6.195e-01,8.000e-01,7.722e-01,7.721e-01,7.823e-01,9.580e-01,8.286e-01
2.205e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,6.318e-01,8.163e-01,7.879e-01,7.878e-01,7.966e-01,9.729e-01,8.453e-01
2.205e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,6.440e-01,8.323e-01,8.033e-01,8.033e-01,8.108e-01,9.876e-01,8.617e-01
2.205e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,6.559e-01,8.481e-01,8.185e-01,8.185e-01,8.249e-01,1.002e+00,8.777e-01
2.205e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,6.676e-01,8.636e-01,8.334e-01,8.334e-01,8.388e-01,1.016e+00,8.935e-01
2.205e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,6.792e-01,8.789e-01,8.481e-01,8.481e-01,8.526e-01,1.031e+00,9.091e-01
2.205e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,6.906e-01,8.940e-01,8.626e-01,8.626e-01,8.663e-01,1.045e+00,9.244e-01
2.205e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,7.018e-01,9.088e-01,8.769e-01,8.769e-01,8.798e-01,1.058e+00,9.395e-01
2.205e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,7.129e-01,9.234e-01,8.910e-01,8.910e-01,8.932e-01,1.072e+00,9.543e-01
2.205e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,7.239e-01,9.378e-01,9.049e-01,9.049e-01,9.065e-01,1.085e+00,9.689e-01
2.205e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,7.347e-01,9.519e-01,9.186e-01,9.186e-01,9.196e-01,1.099e+00,9.833e-01
2.205e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,7.454e-01,9.659e-01,9.321e-01,9.321e-01,9.326e-01,1.112e+00,9.975e-01
2.205e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,7.560e-01,9.797e-01,9.455e-01,9.455e-01,9.455e-01,1.125e+00,1.012e+00
2.205e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,7.664e-01,9.933e-01,9.587e-01,9.587e-01,9.583e-01,1.137e+00,1.025e+00
2.205e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,7.768e-01,1.007e+00,9.718e-01,9.717e-01,9.710e-01,1.150e+00,1.039e+00
2.205e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,7.870e-01,1.020e+00,9.847e-01,9.846e-01,9.836e-01,1.163e+00,1.052e+00
2.205e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,7.971e-01,1.033e+00,9.975e-01,9.974e-01,9.961e-01,1.175e+00,1.066e+00
2.468e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,5.448e-01,7.130e-01,6.722e-01,6.759e-01,7.484e-01,1.013e+00,7.110e-01
2.468e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,5.624e-01,7.327e-01,6.917e-01,6.941e-01,7.645e-01,1.027e+00,7.363e-01
2.468e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,5.793e-01,7.535e-01,7.116e-01,7.133e-01,7.792e-01,1.043e+00,7.605e-01
2.468e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,5.957e-01,7.748e-01,7.316e-01,7.327e-01,7.938e-01,1.059e+00,7.840e-01
2.468e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,6.116e-01,7.963e-01,7.513e-01,7.521e-01,8.083e-01,1.077e+00,8.067e-01
2.468e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,6.270e-01,8.178e-01,7.707e-01,7.714e-01,8.230e-01,1.094e+00,8.288e-01
2.468e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,6.420e-01,8.391e-01,7.898e-01,7.903e-01,8.378e-01,1.112e+00,8.503e-01
2.468e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,6.566e-01,8.602e-01,8.084e-01,8.089e-01,8.526e-01,1.129e+00,8.711e-01
2.468e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,6.709e-01,8.810e-01,8.267e-01,8.271e-01,8.674e-01,1.147e+00,8.915e-01
2.468e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,6.848e-01,9.016e-01,8.447e-01,8.450e-01,8.822e-01,1.164e+00,9.113e-01
2.468e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,6.985e-01,9.218e-01,8.622e-01,8.626e-01,8.969e-01,1.182e+00,9.307e-01
2.468e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,7.118e-01,9.417e-01,8.795e-01,8.798e-01,9.115e-01,1.199e+00,9.497e-01
2.468e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,7.249e-01,9.612e-01,8.964e-01,8.967e-01,9.260e-01,1.216e+00,9.683e-01
2.468e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,7.378e-01,9.805e-01,9.130e-01,9.133e-01,9.404e-01,1.232e+00,9.865e-01
2.468e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,7.505e-01,9.994e-01,9.293e-01,9.296e-01,9.547e-01,1.249e+00,1.004e+00
2.468e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,7.629e-01,1.018e+00,9.453e-01,9.456e-01,9.688e-01,1.265e+00,1.022e+00
2.468e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,7.751e-01,1.036e+00,9.610e-01,9.614e-01,9.829e-01,1.281e+00,1.039e+00
2.468e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,7.872e-01,1.055e+00,9.765e-01,9.769e-01,9.968e-01,1.297e+00,1.057e+00
2.468e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,7.990e-01,1.072e+00,9.918e-01,9.922e-01,1.011e+00,1.313e+00,1.073e+00
2.468e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,8.107e-01,1.090e+00,1.007e+00,1.007e+00,1.024e+00,1.328e+00,1.090e+00
2.468e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,8.223e-01,1.107e+00,1.022e+00,1.022e+00,1.038e+00,1.343e+00,1.106e+00
2.468e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,8.337e-01,1.124e+00,1.036e+00,1.037e+00,1.051e+00,1.358e+00,1.122e+00
2.468e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,8.449e-01,1.141e+00,1.051e+00,1.051e+00,1.065e+00,1.373e+00,1.138e+00
2.468e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,8.560e-01,1.158e+00,1.065e+00,1.065e+00,1.078e+00,1.388e+00,1.154e+00
2.468e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,8.670e-01,1.174e+00,1.079e+00,1.079e+00,1.091e+00,1.402e+00,1.170e+00
2.468e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,8.778e-01,1.190e+00,1.093e+00,1.093e+00,1.104e+00,1.417e+00,1.185e+00
2.468e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,8.886e-01,1.206e+00,1.107e+00,1.107e+00,1.117e+00,1.431e+00,1.200e+00
2.468e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,8.992e-01,1.222e+00,1.120e+00,1.120e+00,1.129e+00,1.445e+00,1.215e+00
2.732e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,6.459e-01,8.357e-01,7.810e-01,7.917e-01,9.099e-01,1.297e+00,8.238e-01
2.732e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,6.650e-01,8.593e-01,8.035e-01,8.111e-01,9.277e-01,1.313e+00,8.522e-01
2.732e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,6.835e-01,8.843e-01,8.262e-01,8.318e-01,9.426e-01,1.331e+00,8.794e-01
2.732e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,7.013e-01,9.101e-01,8.486e-01,8.529e-01,9.568e-01,1.349e+00,9.057e-01
2.732e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,7.184e-01,9.362e-01,8.706e-01,8.740e-01,9.709e-01,1.369e+00,9.312e-01
2.732e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,7.351e-01,9.623e-01,8.922e-01,8.949e-01,9.852e-01,1.389e+00,9.559e-01
2.732e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,7.512e-01,9.883e-01,9.132e-01,9.155e-01,9.996e-01,1.409e+00,9.799e-01
2.732e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,7.670e-01,1.014e+00,9.338e-01,9.357e-01,1.014e+00,1.429e+00,1.003e+00
2.732e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,7.823e-01,1.039e+00,9.538e-01,9.556e-01,1.029e+00,1.449e+00,1.026e+00
2.732e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,7.972e-01,1.064e+00,9.734e-01,9.750e-01,1.044e+00,1.469e+00,1.048e+00
2.732e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,8.118e-01,1.089e+00,9.926e-01,9.941e-01,1.058e+00,1.489e+00,1.070e+00
2.732e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,8.261e-01,1.113e+00,1.011e+00,1.013e+00,1.073e+00,1.508e+00,1.091e+00
2.732e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,8.401e-01,1.137e+00,1.030e+00,1.031e+00,1.088e+00,1.528e+00,1.112e+00
2.732e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,8.538e-01,1.161e+00,1.048e+00,1.049e+00,1.102e+00,1.547e+00,1.132e+00
2.732e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,8.672e-01,1.184e+00,1.065e+00,1.067e+00,1.116e+00,1.566e+00,1.152e+00
2.732e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,8.805e-01,1.207e+00,1.083e+00,1.084e+00,1.131e+00,1.584e+00,1.172e+00
2.732e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,8.934e-01,1.229e+00,1.100e+00,1.101e+00,1.145e+00,1.602e+00,1.191e+00
2.732e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,9.062e-01,1.251e+00,1.116e+00,1.117e+00,1.159e+00,1.621e+00,1.210e+00
2.732e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,9.188e-01,1.273e+00,1.133e+00,1.134e+00,1.173e+00,1.638e+00,1.229e+00
2.732e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,9.311e-01,1.294e+00,1.149e+00,1.150e+00,1.187e+00,1.656e+00,1.248e+00
2.732e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,9.433e-01,1.315e+00,1.165e+00,1.166e+00,1.201e+00,1.673e+00,1.266e+00
2.732e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,9.553e-01,1.336e+00,1.180e+00,1.182e+00,1.214e+00,1.691e+00,1.284e+00
2.732e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,9.672e-01,1.357e+00,1.196e+00,1.197e+00,1.228e+00,1.707e+00,1.302e+00
2.732e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,9.789e-01,1.377e+00,1.211e+00,1.212e+00,1.241e+00,1.724e+00,1.320e+00
